timestamp,left_x,left_y,left_z,left_pitch,left_yaw,left_roll,right_x,right_y,right_z,right_pitch,right_yaw,right_roll
1753091487.7588696,-75.65618133544922,80.48126220703125,401.938232421875,-57.67621403881955,-81.24353052310853,-119.62635452295385,194.40611267089844,71.55817413330078,334.8194885253906,nan,nan,nan
1753091487.8108747,-77.72804260253906,81.0262680053711,404.66009521484375,-57.657008400462054,-81.46364138745628,128.64184849075986,193.5435028076172,71.88297271728516,333.3338317871094,-10.371429114872086,-115.45736971087383,nan
1753091487.864705,-77.74617767333984,80.26522827148438,404.7545166015625,nan,nan,nan,195.2708740234375,72.04632568359375,334.09130859375,-10.265881516643185,-116.08974084726404,nan
1753091487.9167137,-79.746826171875,81.51295471191406,411.0464782714844,-56.556195534320906,-82.03784024778344,128.77298920271247,194.0533905029297,70.7843246459961,334.2120056152344,-10.391923149785802,-116.08691548762623,55.49653614526081
1753091487.9672399,nan,nan,nan,nan,nan,nan,194.4150390625,70.50502014160156,335.9497985839844,nan,nan,nan
1753091488.0212395,-81.42074584960938,80.79786682128906,419.6745300292969,-58.50839894639268,-82.70222918923669,-116.12756274929065,211.292724609375,75.01461791992188,367.5622863769531,0.42834725733966916,-119.83251549703543,55.81844710909274
1753091488.0728054,-79.93727111816406,77.73780822753906,412.0281066894531,nan,nan,nan,198.7485809326172,69.6959228515625,348.0742492675781,-6.28841592584386,-117.06572123616893,55.79498799543248
1753091488.1228044,-81.77536010742188,77.1799545288086,413.2924499511719,-56.84569899292527,-82.47226964552854,nan,199.72833251953125,67.35120391845703,353.36767578125,nan,nan,nan
1753091488.1743755,-82.73772430419922,75.8059310913086,410.1670837402344,-56.93305239292231,-83.11817010180629,nan,194.83091735839844,64.3653564453125,348.26495361328125,nan,nan,nan
1753091488.2313843,-85.65963745117188,77.09201049804688,412.8215026855469,-57.361973039885605,-83.98944782690532,nan,191.2467498779297,64.506591796875,345.4276123046875,-68.22758433147787,-43.12612615821193,-43.90521675859929
1753091488.288918,-91.41293334960938,81.86431884765625,421.0000915527344,-56.963844353445175,-84.06026107526259,nan,191.1177978515625,65.79345703125,345.1947326660156,nan,nan,nan
1753091488.3484337,-91.89202880859375,80.95358276367188,412.23138427734375,-56.927339218362135,-84.71001404861168,nan,190.74488830566406,66.56062316894531,345.7244567871094,nan,nan,nan
1753091488.3994343,-92.14234924316406,80.4784164428711,409.811767578125,-57.53082496192064,-85.54442759345332,nan,192.84280395507812,67.26146697998047,345.9026184082031,nan,nan,nan
1753091488.44998,-91.13919830322266,80.29036712646484,408.85418701171875,-58.25752477052883,-85.53757603524163,nan,194.3945770263672,67.7718734741211,345.1075439453125,nan,nan,nan
1753091488.500974,-91.45751953125,81.36139678955078,410.2821960449219,-57.61929237053903,-85.13251663670815,-114.66271008653744,194.74440002441406,66.97732543945312,341.0616149902344,nan,nan,nan
1753091488.5495474,-88.43556213378906,81.49079895019531,410.9347229003906,-58.30843711376441,-84.92914975417696,-115.02989080486697,201.29237365722656,70.11471557617188,350.1658020019531,nan,nan,nan
1753091488.5985448,-87.1538314819336,81.77413940429688,412.3635559082031,-57.86166950459034,-84.35408619942322,nan,197.59857177734375,71.47757720947266,343.7401123046875,nan,nan,nan
1753091488.6470008,-79.7936782836914,83.17955017089844,415.41400146484375,-58.13288493497925,-83.53704019168615,-115.91261751892074,192.11151123046875,72.31849670410156,344.59088134765625,nan,nan,nan
1753091488.6950004,-72.85685729980469,84.1648941040039,412.3974609375,-57.627932154729756,-81.3914351444302,-120.2202729612534,184.1025848388672,70.21517944335938,340.82757568359375,nan,nan,nan
1753091488.7435632,-58.647579193115234,89.49568176269531,418.7488098144531,nan,nan,nan,167.34423828125,68.91657257080078,344.18206787109375,-72.32497334519837,-46.05619406592553,-39.53036437186307
1753091488.7945623,-50.582706451416016,89.68634796142578,412.20782470703125,-57.043211577247725,-74.74986423766406,-124.44228056704772,nan,nan,nan,nan,nan,nan
1753091488.8490803,-41.72230529785156,89.42272186279297,410.99615478515625,-58.77696296143605,-71.33839694223946,118.53316132756811,nan,nan,nan,nan,nan,nan
1753091488.8990824,-41.991172790527344,89.99898529052734,413.64471435546875,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091488.9523215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091489.004322,-71.51884460449219,96.20524597167969,438.28765869140625,-53.40554286424382,-75.04900259439596,-118.1745591939624,313.6231994628906,151.07672119140625,700.5690307617188,-72.33220662670429,-48.94574620679057,-42.46847562450754
1753091489.054166,-95.37994384765625,91.54627990722656,417.0625305175781,-56.88437694357072,-82.78008735959631,-114.22102792002498,184.57196044921875,67.162353515625,345.3929443359375,-69.36978315984469,-43.17065943376195,-39.61627418076999
1753091489.111163,-112.35877990722656,87.95680236816406,411.54840087890625,nan,nan,nan,201.74325561523438,73.34591674804688,346.30670166015625,nan,nan,nan
1753091489.1646795,-124.00934600830078,85.65374755859375,408.132080078125,2.170965683629468,-75.30945568546286,177.68362642081476,211.01702880859375,73.82183074951172,351.7541198730469,-5.064107302599388,-115.58086996157617,54.50777297330967
1753091489.215682,-133.48031616210938,84.39124298095703,405.84271240234375,1.6500653560201,-76.5340193358988,176.79498743168395,224.52207946777344,74.70567321777344,359.26422119140625,nan,nan,nan
1753091489.2672148,-135.4951934814453,85.45760345458984,407.1974792480469,nan,nan,nan,224.9443359375,71.19373321533203,355.55462646484375,-5.82206210606269,-112.71037218363087,nan
1753091489.318214,-131.4532470703125,85.89276123046875,409.2709655761719,3.7209081678242564,-76.30475905511611,177.15820521177164,221.72640991210938,73.77422332763672,358.1033020019531,nan,nan,nan
1753091489.366753,-123.33599090576172,85.97084045410156,405.91595458984375,2.899444550734738,-77.3884228369644,nan,216.88034057617188,75.83888244628906,358.0773620605469,nan,nan,nan
1753091489.4157555,-108.2392349243164,89.55208587646484,407.97747802734375,nan,nan,nan,205.21591186523438,75.60882568359375,356.99114990234375,nan,nan,nan
1753091489.4659772,-98.08082580566406,91.91893768310547,411.53472900390625,-57.38994210623701,-92.30602095687867,-111.08028881526225,196.27430725097656,73.03361511230469,354.50836181640625,nan,nan,nan
1753091489.511977,-76.4940414428711,95.2615966796875,419.26605224609375,-56.90782244009169,-86.10663370786547,nan,182.14601135253906,68.33326721191406,354.93182373046875,nan,nan,nan
1753091489.5636342,-66.26644897460938,96.10488891601562,415.9226989746094,-56.73935563246334,-80.50066634342588,-120.8544209897076,172.3543243408203,65.25657653808594,353.08709716796875,-70.62060052284323,-45.73392049986485,nan
1753091489.6136339,-53.54302215576172,95.48184204101562,416.7013854980469,nan,nan,nan,162.8047637939453,64.56660461425781,353.0346984863281,-71.61265403505543,-46.62228257745092,-41.153760583852396
1753091489.6652226,nan,nan,nan,nan,nan,nan,165.0723876953125,63.29298400878906,353.5203552246094,nan,nan,nan
1753091489.7142217,-59.73936462402344,93.51992797851562,415.1212158203125,-58.82408701463371,-75.12048711335079,nan,171.5318145751953,62.48326110839844,352.7947998046875,-70.75321820048613,-47.25320050917105,-38.71779806348129
1753091489.7660606,nan,nan,nan,nan,nan,nan,179.9645538330078,63.259708404541016,353.33447265625,-69.56468054581683,-46.204848206789855,nan
1753091489.8150697,-87.17554473876953,92.92181396484375,412.4662780761719,-57.65305091327569,-83.9407382565224,-115.57673591337762,204.13943481445312,70.68559265136719,359.94482421875,nan,nan,nan
1753091489.8676484,-102.33333587646484,92.09832763671875,415.9261779785156,-57.84754137970471,-87.1193648599546,-111.58729916569708,209.4562530517578,73.13681030273438,358.3612365722656,nan,nan,nan
